Unnamed: 0,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat,century
13448,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4357-4525,4509,4523,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4509, end=4523, entitycategory=LOCATION)",Grand Junction,"This route crosses Tennessee Pass ( altitude , 10,240 feet ) and follows the Eagle River to its junction with the Colorado River at Dotsero , thence to Grand Junction .",ASPECT,LOCATION,20.0
13449,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4526-4606,4575,4591,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4575, end=4591, entitycategory=LOCATION)",James Peak Route,Service was inaugurated in June 1934 via the new James Peak Route of the D. & R.,ASPECT,LOCATION,20.0
13450,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4610-4757,4629,4642,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4629, end=4642, entitycategory=LOCATION)",Moffat Tunnel,"W. , utilizing the Moffat Tunnel ( altitude at apex , 9,239 feet ) , 6.2-mile bore which pierces the Continental Divide , 50 miles west of Denver .",ASPECT,LOCATION,20.0
13451,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4610-4757,4711,4729,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4711, end=4729, entitycategory=LOCATION)",Continental Divide,"W. , utilizing the Moffat Tunnel ( altitude at apex , 9,239 feet ) , 6.2-mile bore which pierces the Continental Divide , 50 miles west of Denver .",ASPECT,LOCATION,20.0
13452,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4610-4757,4749,4755,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4749, end=4755, entitycategory=LOCATION)",Denver,"W. , utilizing the Moffat Tunnel ( altitude at apex , 9,239 feet ) , 6.2-mile bore which pierces the Continental Divide , 50 miles west of Denver .",ASPECT,LOCATION,20.0
13453,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4781,4795,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4781, end=4795, entitycategory=LOCATION)",Colorado River,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13454,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4801,4807,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4801, end=4807, entitycategory=LOCATION)",Fraser,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13455,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4840,4849,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4840, end=4849, entitycategory=NAT_LANDFORM)",continent,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,NAT_LANDFORM,20.0
13456,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4860,4872,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4860, end=4872, entitycategory=LOCATION)",Byers Canyon,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13457,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4875,4884,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4875, end=4884, entitycategory=LOCATION)",Red Gorge,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13458,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4887,4898,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4887, end=4898, entitycategory=LOCATION)",Gore Canyon,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13459,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4905,4915,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4905, end=4915, entitycategory=LOCATION)",Red Canyon,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13460,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4934,4949,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4934, end=4949, entitycategory=LOCATION)",Dotsero Cut-off,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13461,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4953,4960,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4953, end=4960, entitycategory=LOCATION)",Dotsero,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13462,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_4758-5001,4982,4999,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4982, end=4999, entitycategory=LOCATION)",Royal Gorge Route,"This route follows the Colorado River from Fraser , high on the west slope of the continent , through Byers Canyon , Red Gorge , Gore Canyon , and Red Canyon , thence over the Dotsero Cut-off to Dotsero , where it joins the Royal Gorge Route .",ASPECT,LOCATION,20.0
13463,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5002-5078,5052,5058,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5052, end=5058, entitycategory=LOCATION)",Denver,The new line saves 175 miles in the distance from Denver to Grand Junction .,ASPECT,LOCATION,20.0
13464,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5002-5078,5062,5076,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5062, end=5076, entitycategory=LOCATION)",Grand Junction,The new line saves 175 miles in the distance from Denver to Grand Junction .,ASPECT,LOCATION,20.0
13465,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5104,5124,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5104, end=5124, entitycategory=LOCATION)",Rio Grande Motor Way,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13466,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5137,5151,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5137, end=5151, entitycategory=LOCATION)",Grand Junction,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13467,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5229,5243,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5229, end=5243, entitycategory=LOCATION)",Grand Junction,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13468,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5246,5251,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5246, end=5251, entitycategory=LOCATION)",Delta,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13469,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5254,5262,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5254, end=5262, entitycategory=LOCATION)",Montrose,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13470,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5265,5270,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5265, end=5270, entitycategory=LOCATION)",Ouray,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13471,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5273,5282,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5273, end=5282, entitycategory=LOCATION)",Silverton,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13472,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5285,5292,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5285, end=5292, entitycategory=LOCATION)",Durango,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13473,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5299,5305,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5299, end=5305, entitycategory=LOCATION)",Mancos,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13474,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5319,5336,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5319, end=5336, entitycategory=LOCATION)",Spruce Tree Lodge,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13475,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5079-5366,5340,5364,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5340, end=5364, entitycategory=LOCATION)",Mesa Verde National Park,"MOTOR TRANSPORTATION The Rio Grande Motor Way , Inc. , of Grand Junction , Colo. , from June 15 to September 15 , operates a daily motor service from Grand Junction , Delta , Montrose , Ouray , Silverton , Durango , and Mancos , Colo. , to Spruce Tree Lodge in Mesa Verde National Park .",ASPECT,LOCATION,20.0
13476,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5367-5609,5389,5403,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5389, end=5403, entitycategory=LAND_COVER)",Grand Junction,"This motor bus leaves Grand Junction at 7:15 a. m. , via the scenic Chief Ouray Highway , stopping en route at other places mentioned , crossing beautiful Red Mountain Pass ( altitude , 11,025 feet ) , arriving at Spruce Tree Lodge at 7 p. m.",ASPECT,LAND_COVER,20.0
13477,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5367-5609,5428,5454,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5428, end=5454, entitycategory=LOCATION)",scenic Chief Ouray Highway,"This motor bus leaves Grand Junction at 7:15 a. m. , via the scenic Chief Ouray Highway , stopping en route at other places mentioned , crossing beautiful Red Mountain Pass ( altitude , 11,025 feet ) , arriving at Spruce Tree Lodge at 7 p. m.",ASPECT,LOCATION,20.0
13479,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5367-5609,5522,5539,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5522, end=5539, entitycategory=LOCATION)",Red Mountain Pass,"This motor bus leaves Grand Junction at 7:15 a. m. , via the scenic Chief Ouray Highway , stopping en route at other places mentioned , crossing beautiful Red Mountain Pass ( altitude , 11,025 feet ) , arriving at Spruce Tree Lodge at 7 p. m.",ASPECT,LOCATION,20.0
13480,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5367-5609,5581,5598,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5581, end=5598, entitycategory=LOCATION)",Spruce Tree Lodge,"This motor bus leaves Grand Junction at 7:15 a. m. , via the scenic Chief Ouray Highway , stopping en route at other places mentioned , crossing beautiful Red Mountain Pass ( altitude , 11,025 feet ) , arriving at Spruce Tree Lodge at 7 p. m.",ASPECT,LOCATION,20.0
13481,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5610-5689,5661,5675,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5661, end=5675, entitycategory=LOCATION)",Grand Junction,"The stage leaves the park at 7 a. m. , arriving at Grand Junction at 5:40 p. m.",ASPECT,LOCATION,20.0
13482,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5690-5850,5718,5732,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5718, end=5732, entitycategory=LOCATION)",Grand Junction,"The round-trip fare between Grand Junction and the park is $ 26.56 if four or more persons make the trip , and increases as the number of passengers decreases .",ASPECT,LOCATION,20.0
13483,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5851-5909,5863,5873,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5863, end=5873, entitycategory=LOCATION)",Mesa Verde,"Entrance to Mesa Verde from the south through Gallup , N .",ASPECT,LOCATION,20.0
13484,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5851-5909,5883,5888,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5883, end=5888, entitycategory=LOCATION)",south,"Entrance to Mesa Verde from the south through Gallup , N .",ASPECT,LOCATION,20.0
13485,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5851-5909,5897,5903,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5897, end=5903, entitycategory=LOCATION)",Gallup,"Entrance to Mesa Verde from the south through Gallup , N .",ASPECT,LOCATION,20.0
13486,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_5910-6024,5925,5968,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5925, end=5968, entitycategory=LOCATION)",Navajo and Southern Ute Indian Reservations,"Mex. , via the Navajo and Southern Ute Indian Reservations , is growing constantly in convenience and popularity .",ASPECT,LOCATION,20.0
13489,GB-111_sample_English_20.txt,GB-111_sample_English_20.txt_6025-6293,6092,6098,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6092, end=6098, entitycategory=LOCATION)",Gallup,"Hunter Clarkson , Inc. , with headquarters at El Navajo Hotel , in Gallup , operates two-day round trip light sedan service , leaving Gallup at 8 a. m. on Mondays , Wednesdays , and Fridays , and returning to Gallup at 6 p. m. on Tuesdays , Thursdays , and Saturdays .",ASPECT,LOCATION,20.0
