Century;sentence;source_file;begin;end;annotator;_annotation;text;_sentence_text;annotation;aspect_cat;results;sentence_split;iob
19;IT_19_test.txt_1425-1483;['IT_19_test.txt'];[1462];[1482];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1462, end=1482, entitycategory=ORGANISATION)'];['imperial processions'];Perhaps it belongs to the forgotten, imperial processions.;['ASPECT'];['ORGANISATION'];(['Perhaps', 'it', 'belongs', 'to', 'the', 'forgotten', ',', 'imperial', 'processions', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O']);['Perhaps', 'it', 'belongs', 'to', 'the', 'forgotten', ',', 'imperial', 'processions', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O']
19;IT_19_test.txt_1484-1599;['IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt'];[1513, 1536, 1572, 1591];[1518, 1545, 1582, 1598];['tess', 'tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1513, end=1518, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1536, end=1545, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1572, end=1582, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1591, end=1598, entitycategory=HUM_LANDFORM)'];['roads', 'mountains', 'crucifixes', 'shrines'];Coming along the clear, open roads that lead to the mountains, one scarcely notices the crucifixes and the shrines.;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['HUM_LANDFORM', 'NAT_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM'];(['Coming', 'along', 'the', 'clear', ',', 'open', 'roads', 'that', 'lead', 'to', 'the', 'mountains', ',', 'one', 'scarcely', 'notices', 'the', 'crucifixes', 'and', 'the', 'shrines', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'O']);['Coming', 'along', 'the', 'clear', ',', 'open', 'roads', 'that', 'lead', 'to', 'the', 'mountains', ',', 'one', 'scarcely', 'notices', 'the', 'crucifixes', 'and', 'the', 'shrines', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'O']
19;IT_19_test.txt_158-276;['IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt'];[167, 213, 249, 268];[184, 218, 254, 275];['tess', 'tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=167, end=184, entitycategory=ORGANISATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=213, end=218, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=249, end=254, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=268, end=275, entitycategory=LOCATION)'];['great processions', 'South', 'Italy', 'Germany'];Here the great processions passed as the emperors went South, or came home again from rosy Italy to their own Germany.;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['ORGANISATION', 'LOCATION', 'LOCATION', 'LOCATION'];(['Here', 'the', 'great', 'processions', 'passed', 'as', 'the', 'emperors', 'went', 'South', ',', 'or', 'came', 'home', 'again', 'from', 'rosy', 'Italy', 'to', 'their', 'own', 'Germany', '.'], ['O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O']);['Here', 'the', 'great', 'processions', 'passed', 'as', 'the', 'emperors', 'went', 'South', ',', 'or', 'came', 'home', 'again', 'from', 'rosy', 'Italy', 'to', 'their', 'own', 'Germany', '.'];['O', 'O', 'B-ORGANISATION', 'I-ORGANISATION', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O']
19;IT_19_test.txt_1600-1631;['IT_19_test.txt'];[1608];[1630];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1608, end=1630, entitycategory=HUM_LANDFORM, sentimentcategory=2)'];"[""one's interest is dead""]";Perhaps one's interest is dead.;['NULL_CAT'];['HUM_LANDFORM'];"(['Perhaps', ""one's"", 'interest', 'is', 'dead', '.'], ['O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O'])";"['Perhaps', ""one's"", 'interest', 'is', 'dead', '.']";['O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']
19;IT_19_test.txt_1632-1703;['IT_19_test.txt'];[1636];[1644];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1636, end=1644, entitycategory=HUM_LANDFORM)'];['crucifix'];The crucifix itself is nothing, a factory-made piece of sentimentalism.;['ASPECT'];['HUM_LANDFORM'];(['The', 'crucifix', 'itself', 'is', 'nothing', ',', 'a', 'factory', 'made', 'piece', 'of', 'sentimentalism', '.'], ['O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['The', 'crucifix', 'itself', 'is', 'nothing', ',', 'a', 'factory', 'made', 'piece', 'of', 'sentimentalism', '.'];['O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_1704-1724;['IT_19_test.txt'];[1704];[1723];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1704, end=1723, entitycategory=HUM_LANDFORM, sentimentcategory=2)'];['The soul ignores it'];The soul ignores it.;['NULL_CAT'];['HUM_LANDFORM'];(['The', 'soul', 'ignores', 'it', '.'], ['B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']);['The', 'soul', 'ignores', 'it', '.'];['B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']
19;IT_19_test.txt_1725-2030;['IT_19_test.txt', 'IT_19_test.txt'];[1799, 1977];[1809, 1982];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1799, end=1809, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1977, end=1982, entitycategory=WEATHER)'];['crucifixes', 'snows'];But gradually, one after another looming shadowily under their hoods, the crucifixes seem to create a new atmosphere over the whole of the countryside, a darkness, a weight in the air that is so unnaturally bright and rare with the reflection from the snows above, a darkness hovering just over the earth.;['ASPECT', 'ASPECT'];['HUM_LANDFORM', 'WEATHER'];(['But', 'gradually', ',', 'one', 'after', 'another', 'looming', 'shadowily', 'under', 'their', 'hoods', ',', 'the', 'crucifixes', 'seem', 'to', 'create', 'a', 'new', 'atmosphere', 'over', 'the', 'whole', 'of', 'the', 'countryside', ',', 'a', 'darkness', ',', 'a', 'weight', 'in', 'the', 'air', 'that', 'is', 'so', 'unnaturally', 'bright', 'and', 'rare', 'with', 'the', 'reflection', 'from', 'the', 'snows', 'above', ',', 'a', 'darkness', 'hovering', 'just', 'over', 'the', 'earth', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['But', 'gradually', ',', 'one', 'after', 'another', 'looming', 'shadowily', 'under', 'their', 'hoods', ',', 'the', 'crucifixes', 'seem', 'to', 'create', 'a', 'new', 'atmosphere', 'over', 'the', 'whole', 'of', 'the', 'countryside', ',', 'a', 'darkness', ',', 'a', 'weight', 'in', 'the', 'air', 'that', 'is', 'so', 'unnaturally', 'bright', 'and', 'rare', 'with', 'the', 'reflection', 'from', 'the', 'snows', 'above', ',', 'a', 'darkness', 'hovering', 'just', 'over', 'the', 'earth', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_2254-2443;['IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt'];[2320, 2340, 2372, 2419];[2326, 2361, 2375, 2424];['tess', 'tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2320, end=2326, entitycategory=LAND_COVER, sentimentcategory=2)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2340, end=2361, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2372, end=2375, entitycategory=WEATHER)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2419, end=2424, entitycategory=NAT_LANDFORM)'];['marshy', 'foot of the mountains', 'sky', 'hills'];I was startled into consciousness one evening, going alone over a marshy place at the foot of the mountains, when the sky was pale and unearthly, invisible, and the hills were nearly black.;['NULL_CAT', 'ASPECT', 'ASPECT', 'ASPECT'];['LAND_COVER', 'NAT_LANDFORM', 'WEATHER', 'NAT_LANDFORM'];(['I', 'was', 'startled', 'into', 'consciousness', 'one', 'evening', ',', 'going', 'alone', 'over', 'a', 'marshy', 'place', 'at', 'the', 'foot', 'of', 'the', 'mountains', ',', 'when', 'the', 'sky', 'was', 'pale', 'and', 'unearthly', ',', 'invisible', ',', 'and', 'the', 'hills', 'were', 'nearly', 'black', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O']);['I', 'was', 'startled', 'into', 'consciousness', 'one', 'evening', ',', 'going', 'alone', 'over', 'a', 'marshy', 'place', 'at', 'the', 'foot', 'of', 'the', 'mountains', ',', 'when', 'the', 'sky', 'was', 'pale', 'and', 'unearthly', ',', 'invisible', ',', 'and', 'the', 'hills', 'were', 'nearly', 'black', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAND_COVER', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_2444-2552;['IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt'];[2477, 2515, 2544];[2485, 2521, 2551];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2477, end=2485, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2515, end=2521, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2544, end=2551, entitycategory=FLORA)'];['crucifix', 'Christ', 'poppies'];At a meeting of the tracks was a crucifix, and between the feet of the Christ a handful of withered poppies.;['ASPECT', 'ASPECT', 'ASPECT'];['HUM_LANDFORM', 'HUM_LANDFORM', 'FLORA'];(['At', 'a', 'meeting', 'of', 'the', 'tracks', 'was', 'a', 'crucifix', ',', 'and', 'between', 'the', 'feet', 'of', 'the', 'Christ', 'a', 'handful', 'of', 'withered', 'poppies', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-FLORA', 'O']);['At', 'a', 'meeting', 'of', 'the', 'tracks', 'was', 'a', 'crucifix', ',', 'and', 'between', 'the', 'feet', 'of', 'the', 'Christ', 'a', 'handful', 'of', 'withered', 'poppies', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-FLORA', 'O']
19;IT_19_test.txt_2553-2595;['IT_19_test.txt', 'IT_19_test.txt'];[2564, 2588];[2571, 2594];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2564, end=2571, entitycategory=FLORA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2588, end=2594, entitycategory=HUM_LANDFORM)'];['poppies', 'Christ'];It was the poppies I saw, then the Christ.;['ASPECT', 'ASPECT'];['FLORA', 'HUM_LANDFORM'];(['It', 'was', 'the', 'poppies', 'I', 'saw', ',', 'then', 'the', 'Christ', '.'], ['O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O']);['It', 'was', 'the', 'poppies', 'I', 'saw', ',', 'then', 'the', 'Christ', '.'];['O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O']
19;IT_19_test.txt_2596-2659;['IT_19_test.txt', 'IT_19_test.txt', 'IT_19_test.txt'];[2610, 2622, 2642];[2616, 2636, 2658];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2610, end=2616, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2622, end=2636, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2642, end=2658, entitycategory=PERSON, sentimentcategory=2)'];['shrine', 'wood-sculpture', 'Bavarian peasant'];It was an old shrine, the wood-sculpture of a Bavarian peasant.;['ASPECT', 'ASPECT', 'NULL_CAT'];['HUM_LANDFORM', 'HUM_LANDFORM', 'PERSON'];(['It', 'was', 'an', 'old', 'shrine', ',', 'the', 'wood', 'sculpture', 'of', 'a', 'Bavarian', 'peasant', '.'], ['O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']);['It', 'was', 'an', 'old', 'shrine', ',', 'the', 'wood', 'sculpture', 'of', 'a', 'Bavarian', 'peasant', '.'];['O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']
19;IT_19_test.txt_2660-2709;['IT_19_test.txt', 'IT_19_test.txt'];[2664, 2692];[2670, 2708];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2664, end=2670, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2692, end=2708, entitycategory=LOCATION)'];['Christ', 'foot of the Alps'];The Christ was a peasant of the foot of the Alps.;['ASPECT', 'ASPECT'];['HUM_LANDFORM', 'LOCATION'];(['The', 'Christ', 'was', 'a', 'peasant', 'of', 'the', 'foot', 'of', 'the', 'Alps', '.'], ['O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']);['The', 'Christ', 'was', 'a', 'peasant', 'of', 'the', 'foot', 'of', 'the', 'Alps', '.'];['O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']
19;IT_19_test.txt_2710-2751;['IT_19_test.txt'];[2710];[2712];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2710, end=2712, entitycategory=HUM_LANDFORM)'];['He'];He had broad cheekbones and sturdy limbs.;['ASPECT'];['HUM_LANDFORM'];(['He', 'had', 'broad', 'cheekbones', 'and', 'sturdy', 'limbs', '.'], ['B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['He', 'had', 'broad', 'cheekbones', 'and', 'sturdy', 'limbs', '.'];['B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_2752-2919;['IT_19_test.txt', 'IT_19_test.txt'];[2752, 2802];[2755, 2807];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2752, end=2755, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2802, end=2807, entitycategory=NAT_LANDFORM)'];['His', 'hills'];His plain, rudimentary face stared fixedly at the hills, his neck was stiffened, as if in resistance to the fact of the nails and the cross, which he could not escape.;['ASPECT', 'ASPECT'];['HUM_LANDFORM', 'NAT_LANDFORM'];(['His', 'plain', ',', 'rudimentary', 'face', 'stared', 'fixedly', 'at', 'the', 'hills', ',', 'his', 'neck', 'was', 'stiffened', ',', 'as', 'if', 'in', 'resistance', 'to', 'the', 'fact', 'of', 'the', 'nails', 'and', 'the', 'cross', ',', 'which', 'he', 'could', 'not', 'escape', '.'], ['B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['His', 'plain', ',', 'rudimentary', 'face', 'stared', 'fixedly', 'at', 'the', 'hills', ',', 'his', 'neck', 'was', 'stiffened', ',', 'as', 'if', 'in', 'resistance', 'to', 'the', 'fact', 'of', 'the', 'nails', 'and', 'the', 'cross', ',', 'which', 'he', 'could', 'not', 'escape', '.'];['B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_277-344;['IT_19_test.txt'];[332];[343];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=332, end=343, entitycategory=PERSON)'];['German soul'];And how much has that old imperial vanity clung to the German soul?;['NULL_CAT'];['PERSON'];(['And', 'how', 'much', 'has', 'that', 'old', 'imperial', 'vanity', 'clung', 'to', 'the', 'German', 'soul', '?'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']);['And', 'how', 'much', 'has', 'that', 'old', 'imperial', 'vanity', 'clung', 'to', 'the', 'German', 'soul', '?'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']
19;IT_19_test.txt_2920-3012;['IT_19_test.txt'];[2927];[2954];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2927, end=2954, entitycategory=HUM_LANDFORM, sentimentcategory=2)'];['a man nailed down in spirit'];It was a man nailed down in spirit, but set stubbornly against the bondage and the disgrace.;['NULL_CAT'];['HUM_LANDFORM'];(['It', 'was', 'a', 'man', 'nailed', 'down', 'in', 'spirit', ',', 'but', 'set', 'stubbornly', 'against', 'the', 'bondage', 'and', 'the', 'disgrace', '.'], ['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['It', 'was', 'a', 'man', 'nailed', 'down', 'in', 'spirit', ',', 'but', 'set', 'stubbornly', 'against', 'the', 'bondage', 'and', 'the', 'disgrace', '.'];['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_3013-3186;['IT_19_test.txt'];[3020];[3039];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=3020, end=3039, entitycategory=HUM_LANDFORM, sentimentcategory=2)'];['a man of middle age'];He was a man of middle age, plain, crude, with some of the meanness of the peasant, but also with a kind of dogged nobility that does not yield its soul to the circumstance.;['NULL_CAT'];['HUM_LANDFORM'];(['He', 'was', 'a', 'man', 'of', 'middle', 'age', ',', 'plain', ',', 'crude', ',', 'with', 'some', 'of', 'the', 'meanness', 'of', 'the', 'peasant', ',', 'but', 'also', 'with', 'a', 'kind', 'of', 'dogged', 'nobility', 'that', 'does', 'not', 'yield', 'its', 'soul', 'to', 'the', 'circumstance', '.'], ['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['He', 'was', 'a', 'man', 'of', 'middle', 'age', ',', 'plain', ',', 'crude', ',', 'with', 'some', 'of', 'the', 'meanness', 'of', 'the', 'peasant', ',', 'but', 'also', 'with', 'a', 'kind', 'of', 'dogged', 'nobility', 'that', 'does', 'not', 'yield', 'its', 'soul', 'to', 'the', 'circumstance', '.'];['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_3187-3305;['IT_19_test.txt'];[3224];[3259];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=3224, end=3259, entitycategory=HUM_LANDFORM, sentimentcategory=2)'];['middle-aged peasant of the crucifix'];Plain, almost blank in his soul, the middle-aged peasant of the crucifix resisted unmoving the misery of his position.;['NULL_CAT'];['HUM_LANDFORM'];(['Plain', ',', 'almost', 'blank', 'in', 'his', 'soul', ',', 'the', 'middle', 'aged', 'peasant', 'of', 'the', 'crucifix', 'resisted', 'unmoving', 'the', 'misery', 'of', 'his', 'position', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['Plain', ',', 'almost', 'blank', 'in', 'his', 'soul', ',', 'the', 'middle', 'aged', 'peasant', 'of', 'the', 'crucifix', 'resisted', 'unmoving', 'the', 'misery', 'of', 'his', 'position', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_345-404;['IT_19_test.txt', 'IT_19_test.txt'];[357, 399];[369, 403];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=357, end=369, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=399, end=403, entitycategory=LOCATION)'];['German kings', 'Rome'];Did not the German kings inherit the empire of bygone Rome?;['ASPECT', 'ASPECT'];['PERSON', 'LOCATION'];(['Did', 'not', 'the', 'German', 'kings', 'inherit', 'the', 'empire', 'of', 'bygone', 'Rome', '?'], ['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']);['Did', 'not', 'the', 'German', 'kings', 'inherit', 'the', 'empire', 'of', 'bygone', 'Rome', '?'];['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
19;IT_19_test.txt_405-481;['IT_19_test.txt'];[405];[407];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=405, end=407, entitycategory=LOCATION)'];['It'];It was not a very real empire, perhaps, but the sound was high and splendid.;['ASPECT'];['LOCATION'];(['It', 'was', 'not', 'a', 'very', 'real', 'empire', ',', 'perhaps', ',', 'but', 'the', 'sound', 'was', 'high', 'and', 'splendid', '.'], ['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['It', 'was', 'not', 'a', 'very', 'real', 'empire', ',', 'perhaps', ',', 'but', 'the', 'sound', 'was', 'high', 'and', 'splendid', '.'];['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;IT_19_test.txt_482-543;['IT_19_test.txt'];[529];[542];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=529, end=542, entitycategory=PERSON)'];['German nature'];Maybe a certain Grössenwahn is inherent in the German nature.;['NULL_CAT'];['PERSON'];(['Maybe', 'a', 'certain', 'Grössenwahn', 'is', 'inherent', 'in', 'the', 'German', 'nature', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']);['Maybe', 'a', 'certain', 'Grössenwahn', 'is', 'inherent', 'in', 'the', 'German', 'nature', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']
